"V1","V2","V3","V4","V5","V6","V7","V8","n","var"
1.0213985839759,1.01681567198883,1.01605105460387,1.00887903283937,0.13,0.13,13,3,350,1
1.00087714446595,0.993346867701133,0.992533658193992,0.975542717242323,0.17,0.16,6,4,350,1
1.02080288916191,1.02268195516838,1.00829637856556,0.994494772231103,0.15,0.17,9,3,350,1
1.04610606704841,1.04647880297658,1.03711039045961,1.02637775275847,0.18,0.18,9,3,350,1
1.08180117391574,1.08428160573745,1.06023977430523,1.05448548730415,0.2,0.18,7,3,350,1
1.09990711449495,1.09462229154125,1.08471633753403,1.08011920909441,0.16,0.16,9,4,350,1
1.05412325390731,1.05802780960117,1.03616019891971,1.02383921438322,0.19,0.18,7,3,350,1
1.05713970802583,1.05523955600898,1.05076475959451,1.06333664494267,0.17,0.14,6,10,350,1
1.01461329482509,1.01552401916987,0.994549181952879,0.984332205550768,0.2,0.17,10,3,350,1
0.93762969704006,0.938728918684802,0.933501547906159,0.914529513192165,0.16,0.15,8,3,350,1
1.1647012025973,1.1666492549955,1.1563342450414,1.13980106734522,0.15,0.16,10,3,350,1
0.978852231251999,0.970242183376489,0.966602721091081,0.956220333606745,0.2,0.19,8,4,350,1
1.05258905534262,1.03971394041313,1.0396118512739,1.04466300537898,0.1,0.14,6,3,350,1
1.05499987611234,1.05517362485935,1.03251055802144,1.04425061019379,0.18,0.17,9,3,350,1
1.02234489387675,1.02816010543116,1.01813748586161,0.997226582801206,0.16,0.14,8,3,350,1
0.931672706713423,0.931917408219684,0.9263589352622,0.918391938316335,0.16,0.14,7,3,350,1
0.953283122688239,0.957333098235869,0.940444712444674,0.936036922552716,0.17,0.15,9,3,350,1
0.951307557331126,0.945462559851566,0.940176498695929,0.926828515130968,0.14,0.14,8,3,350,1
0.916654145531697,0.91386561197731,0.906502739709414,0.902923412932502,0.19,0.17,6,3,350,1
1.03422699346682,1.03453538946923,1.02051012691653,1.01229026233025,0.2,0.18,7,4,350,1
0.952913459882679,0.951434359910963,0.946102929267072,0.935629601182521,0.16,0.16,10,4,350,1
1.06004617806331,1.05266726754308,1.04707896520804,1.03988474590229,0.2,0.18,9,3,350,1
1.02902775206984,1.02492173227175,1.0124900443711,0.991871891661566,0.19,0.17,6,3,350,1
0.93749606194069,0.939384710405117,0.921765439049783,0.934300614949002,0.16,0.13,10,4,350,1
1.13385349334119,1.14010284201923,1.12854261966326,1.11418645985207,0.17,0.16,9,4,350,1
1.09593126909555,1.08970289640585,1.07480292885682,1.08377504725473,0.16,0.15,10,3,350,1
1.12344601745995,1.12799813148597,1.12061486300793,1.13149652373107,0.12,0.11,16,16,350,1
1.06498768294904,1.06477256207214,1.05109425222957,1.02688355428435,0.16,0.16,7,3,350,1
1.07922342385918,1.07966690292506,1.07446527617462,1.08058089574285,0.15,0.16,14,4,350,1
1.04559863388176,1.04772078283381,1.03709684147563,1.01844185952412,0.18,0.17,8,3,350,1
1.02475889876993,1.02116375102837,1.01530357716511,1.01116304664612,0.19,0.18,8,4,350,1
0.971215299645437,0.971730220880855,0.964650937565213,0.96746804327656,0.16,0.16,11,3,350,1
0.997053602079621,0.996417799881215,0.976049597833079,0.976312448525792,0.19,0.18,9,4,350,1
1.01317558977617,1.00041527806031,1.00042311362267,0.993373892685393,0.18,0.17,7,3,350,1
0.961618646181288,0.953930284975463,0.953854455845248,0.948476538266016,0.15,0.15,10,3,350,1
0.982020716231746,0.978650570907919,0.980651706305373,1.00622754359608,0.1,0.1,20,20,350,1
1.00034503098912,1.00071220867437,0.985567612140103,0.984388750693076,0.17,0.16,10,3,350,1
1.09753544727425,1.09824447391092,1.07942843808623,1.07282497299651,0.16,0.18,7,3,350,1
0.996508083452278,1.00063650972786,0.992935090168492,0.990975690267955,0.14,0.14,7,4,350,1
1.0355840011371,1.0306784391531,1.02900129546069,1.00932989511354,0.19,0.18,6,3,350,1
1.01265885645641,1.00457810130581,1.00159393741221,0.985837609220456,0.19,0.18,11,3,350,1
