V1;V2;V3;V4;V5;V6;V7;V8;n;var
0.0232418883127768;0.0229399623760781;0.0231264109244888;0.0229802620326896;0.12;0.12;10;6;350;0.15
0.0227354553681325;0.0224668976846035;0.0222423828068015;0.0220931752316565;0.14;0.13;12;6;350;0.15
0.0233137019620237;0.0233693981382393;0.0229618781865756;0.0228060062007864;0.13;0.12;14;6;350;0.15
0.0239603568897871;0.023970511786955;0.0237096417807413;0.0235275561969186;0.12;0.12;11;7;350;0.15
0.0249342136325116;0.0249036330542253;0.0244494811696947;0.023976508735138;0.12;0.11;14;7;350;0.15
0.0249992013199363;0.0250301370647098;0.0249136383011691;0.0245875958886472;0.12;0.12;14;6;350;0.15
0.0243560548752627;0.0243642748149659;0.023928368117639;0.0233864302120153;0.12;0.12;13;6;350;0.15
0.0241185137886744;0.0240521280199445;0.0237623532367109;0.0239775914327464;0.07;0.09;17;10;350;0.15
0.0232169705629677;0.0232741218957362;0.0228209310925136;0.0223470398043316;0.14;0.13;12;6;350;0.15
0.0213546762985906;0.0212513945862921;0.0212443102672502;0.0208988529295602;0.13;0.07;10;6;350;0.15
0.0265547899849315;0.026606229776736;0.0263726419164584;0.0259125301075678;0.14;0.13;11;6;350;0.15
0.0227917907232396;0.0224667060172664;0.0223841817006783;0.0216725073469142;0.12;0.11;17;6;350;0.15
0.023823085999786;0.0235439002158292;0.0238514999812836;0.0237010048739649;0.09;0.09;13;6;350;0.15
0.023952712287372;0.0239196588175335;0.0237954364914326;0.0237275647330963;0.13;0.12;13;6;350;0.15
0.023030058146932;0.0231073373720869;0.0227093125415204;0.0227209668903251;0.11;0.12;11;6;350;0.15
0.0212660822238833;0.0212377141819746;0.02105244306424;0.0209181420417978;0.11;0.11;14;8;350;0.15
0.0218921839917985;0.02188202932929;0.0217545859775329;0.0213231255387077;0.1;0.09;15;7;350;0.15
0.021479028255518;0.0214402154473256;0.0217252782253651;0.0211665879149447;0.07;0.08;22;6;350;0.15
0.0211904525748302;0.0210144791037216;0.020773503049595;0.0205613215455976;0.14;0.12;14;9;350;0.15
0.0237214399675086;0.0237651758240035;0.0233033664094329;0.0230435227366257;0.12;0.12;13;6;350;0.15
0.0220320011316134;0.0217925417897377;0.0219142280366912;0.0212134485784636;0.11;0.1;21;6;350;0.15
0.0242694537490175;0.024421097057834;0.0238313143078488;0.0234958381249524;0.08;0.09;13;6;350;0.15
0.0235579584005666;0.0232759786550064;0.0232867534748687;0.0227485299481851;0.11;0.12;12;6;350;0.15
0.0214570582355184;0.0214873136891624;0.0211266221198584;0.0211519690834297;0.09;0.09;20;6;350;0.15
0.0258821468549947;0.0260381064691586;0.0255767407074275;0.0252320087060677;0.12;0.11;16;6;350;0.15
0.025211270266901;0.0249448337099812;0.0251370532414938;0.0245317301329179;0.12;0.1;20;8;350;0.15
