"V1","V2","V3","V4","V5","V6","V7","V8","n","var","Tipo","EQM_MIN","1","2","3","4","5","EQM_MIN2"
0.299717125149722,0.29318111940861,0.296176418767885,0.300103078036664,0.09,0.12,16,7,150,0.5,1500.5,2,0.229489135821844,0.212152089326748,0.242330783180869,0.248271541437786,0.487650784718636,2
0.268800649106176,0.265067209832182,0.260382464641416,0.261612592374147,0.14,0.14,10,3,150,0.5,1500.5,3,0.216097228741908,0.219123813320226,0.228677652782476,0.246705336397507,0.464683427088683,1
0.319479933266023,0.320876764095769,0.309199497818187,0.302803896221724,0.16,0.17,7,5,150,0.5,1500.5,4,0.269630630112432,0.269891121525348,0.293821921046471,0.271830152163993,0.421756143006336,1
0.26664930341362,0.261289748231275,0.255805707948325,0.25644318309018,0.16,0.15,8,3,150,0.5,1500.5,3,0.218060389990257,0.225266673263288,0.237855766000755,0.24589842432322,0.407480651967905,1
0.276495950235691,0.261199400099212,0.268379243438258,0.264914189012987,0.05,0.05,7,3,150,0.5,1500.5,2,0.129201797248113,0.123878045624736,0.25065310788952,0.238971795102378,0.365431195714695,2
0.276413745476248,0.280524232155746,0.264206017044813,0.255995834052267,0.14,0.15,11,4,150,0.5,1500.5,4,0.227566210916358,0.229048017702391,0.244307333128706,0.236034814026922,0.412131555032276,1
0.261564260352816,0.263221477695797,0.253822256966257,0.239150016440916,0.19,0.17,9,4,150,0.5,1500.5,4,0.221461744984678,0.226696999621597,0.221506778105454,0.217980770986779,0.40786003469513,4
0.235386696698344,0.237460726652844,0.229097490501235,0.226000956220999,0.17,0.15,11,5,150,0.5,1500.5,4,0.193186493636137,0.19965427543802,0.201277855312326,0.203804849771526,0.424116661286705,1
0.26837743215389,0.25414371783439,0.264558261330314,0.263600494399287,0.15,0.16,12,3,150,0.5,1500.5,2,0.218571166378611,0.218224153962831,0.214589072119924,0.24097935767865,0.416219464910873,3
0.260904966774295,0.260235676383306,0.251447857746218,0.249263472823763,0.16,0.15,10,6,150,0.5,1500.5,4,0.212634276096289,0.220016216036154,0.22645051623564,0.220078629297536,0.412370776581804,1
0.262135615055925,0.26114665849832,0.248286309187196,0.260392267115722,0.15,0.14,8,12,150,0.5,1500.5,3,0.212559473078982,0.218747389086329,0.240020825558948,0.213231730339992,0.448537149190949,1
0.250480431517182,0.252156660680155,0.239052553030746,0.236366439601552,0.15,0.15,11,4,150,0.5,1500.5,4,0.205498348344322,0.208958011194167,0.206140700926355,0.213173699297014,0.358709279632081,1
0.309211728979935,0.31007825684255,0.301310812913509,0.29974118081836,0.18,0.17,13,5,150,0.5,1500.5,4,0.261288011347593,0.264164242238357,0.253540673500286,0.270543122698063,0.450405735988745,3
0.230467335224742,0.230546080187658,0.223539270357706,0.216935188618474,0.07,0.15,10,3,150,0.5,1500.5,4,0.18873970971843,0.15397379952754,0.200011871669384,0.204214609005911,0.355328757489845,2
0.268494671878381,0.263529340083362,0.257444976764194,0.245638552721825,0.17,0.16,8,3,150,0.5,1500.5,4,0.223334191096295,0.225087866004205,0.22607332720553,0.229897988521797,0.412371072116899,1
0.294567075542274,0.292265481515554,0.289621394823711,0.279655877789531,0.15,0.14,9,3,150,0.5,1500.5,4,0.237287280115427,0.244847130862807,0.256216678852137,0.254677959761392,0.384611921532489,1
0.294729014217614,0.291447202600751,0.280282787676183,0.276776686715231,0.19,0.17,9,3,150,0.5,1500.5,4,0.246877745991608,0.252474286776123,0.244417192724375,0.248911937907064,0.497150361805718,3
0.254146483104308,0.257050902139609,0.248095512671694,0.249886267804609,0.13,0.12,19,3,150,0.5,1500.5,3,0.198192395824159,0.205029674561046,0.204853525244402,0.234299877701631,0.355894884574638,1
0.273634166130591,0.275283113636076,0.265640121690579,0.266997408969892,0.18,0.17,10,4,150,0.5,1500.5,3,0.232393334183346,0.235696452871609,0.246343748042762,0.242366023878051,0.470053125968373,1
0.276051844335242,0.275079151196992,0.26940105227396,0.273813209718424,0.12,0.13,18,5,150,0.5,1500.5,3,0.218479706484447,0.220198851801896,0.224291529144567,0.248528992096317,0.440891817053381,1
0.332090948495176,0.329934563046432,0.310060545488188,0.308848657749868,0.17,0.17,9,3,150,0.5,1500.5,4,0.280193324463834,0.280356501034464,0.285218239161318,0.284279292446804,0.466328824142278,1
0.20281912270249,0.204178262261998,0.197533253189076,0.187764638419699,0.15,0.14,11,3,150,0.5,1500.5,4,0.164343139845697,0.169304075132385,0.173405029332946,0.179923060999121,0.366049379900448,1
0.227886766149472,0.227266452500525,0.224361328694786,0.22681719264833,0.15,0.14,16,13,150,0.5,1500.5,3,0.183496402379187,0.187591912149256,0.179251944167946,0.179156122893022,0.419321410713618,4
0.260916740602055,0.261592939686804,0.263678647125588,0.258978480370516,0.08,0.08,8,4,150,0.5,1500.5,4,0.177334545848063,0.186635790977139,0.235477588366485,0.234588716171623,0.4130842625518,1
0.249945795393823,0.250569429168382,0.242877269867244,0.235721063774687,0.15,0.15,11,4,150,0.5,1500.5,4,0.204642482304095,0.208573754752578,0.210175050447249,0.215215228734029,0.33091231794168,1
0.258840854325137,0.258686314164181,0.244531133054478,0.246860626125623,0.16,0.17,8,3,150,0.5,1500.5,3,0.218318454769524,0.219923911163116,0.223542518880541,0.224550310381738,0.405035190333597,1
0.295360255004846,0.27809807920633,0.281495218022679,0.281429477944052,0.15,0.16,8,3,150,0.5,1500.5,2,0.242624507126139,0.243390086234967,0.248913383023714,0.260624259151338,0.458440899918339,1
0.295885942272082,0.290347200324269,0.285379648934213,0.282019494041425,0.18,0.17,9,3,150,0.5,1500.5,4,0.248759711258202,0.252203761487646,0.253922395903726,0.260025022435606,0.495309977549827,1
0.259075351094035,0.259870550492483,0.257748344892928,0.250036930532654,0.11,0.12,12,7,150,0.5,1500.5,4,0.201499222954169,0.202223045687556,0.212585327939794,0.218205907350746,0.474953577812324,1
0.264111648949612,0.261598530617089,0.263361092379589,0.257514905851036,0.11,0.09,10,3,150,0.5,1500.5,4,0.18770392219332,0.20575247204846,0.234083319461912,0.250770034729949,0.417525260813735,1
0.249820148948671,0.251846033120558,0.237868070292011,0.231829120117247,0.18,0.17,9,5,150,0.5,1500.5,4,0.211523005831841,0.213970289499618,0.207967777753011,0.20964801214755,0.406471997047704,3
0.243575853410413,0.241203166252171,0.229234238915417,0.223911408657379,0.18,0.17,10,3,150,0.5,1500.5,4,0.205569151411282,0.207196639583838,0.204958971981617,0.204959981499153,0.390800291223906,3
0.260235422416131,0.261505752795614,0.247528696047954,0.246954796111248,0.16,0.17,9,4,150,0.5,1500.5,4,0.219345458984655,0.220283834634071,0.224138514278348,0.221551978526136,0.374031275434781,1
0.259582301075932,0.259172234621426,0.245140683614438,0.251034472487337,0.16,0.16,8,3,150,0.5,1500.5,3,0.217601664743449,0.219923222548558,0.228755953785705,0.232442755888203,0.431577085026311,1
0.242254781135496,0.242696711174643,0.224328903364321,0.240038464237342,0.18,0.16,7,6,150,0.5,1500.5,3,0.203267361001216,0.207964507106456,0.225979229395347,0.209945445688919,0.377912984664071,1
0.247361323655298,0.250822165574555,0.243762344178576,0.239942747915981,0.15,0.14,13,3,150,0.5,1500.5,4,0.200435412322073,0.207635512357655,0.201896485665667,0.232394946257029,0.429766095625437,1
0.33446438157444,0.321779701153242,0.327976953398281,0.314372141906368,0.17,0.13,9,12,150,0.5,1500.5,4,0.262206489553058,0.28285811854937,0.303280001901641,0.258693058223317,0.446118437529042,4
0.296852629735437,0.300120569088713,0.29404740893017,0.311729135551872,0.08,0.08,20,3,150,0.5,1500.5,3,0.19995176015674,0.212152469818391,0.235847577135627,0.282441262503056,0.453213600436711,1
0.197618554756875,0.196104797772338,0.195322370682669,0.192585107087472,0.13,0.14,10,3,150,0.5,1500.5,4,0.159505418018418,0.159062779227815,0.169312462171046,0.188925628486801,0.328508686686251,2
0.243426701921852,0.237671338201237,0.233467856249392,0.230237655772305,0.15,0.14,17,3,150,0.5,1500.5,4,0.196358086762478,0.201345640791595,0.198341779265945,0.220647435498693,0.415316184214031,1
0.293742476752957,0.291103576699968,0.28232203539086,0.271034129177199,0.18,0.16,9,3,150,0.5,1500.5,4,0.245124080766624,0.251400811819075,0.250217012816754,0.25114723728314,0.411862706769133,1
0.235121924688988,0.226611366865614,0.225223670759135,0.230075044977882,0.16,0.15,11,11,150,0.5,1500.5,3,0.191075488389006,0.196528634315661,0.199810656848732,0.186947701768814,0.376231540110965,4
0.275467448969964,0.26815482279863,0.268827894688453,0.257978588467627,0.13,0.14,8,3,150,0.5,1500.5,4,0.221176884115965,0.219072558991332,0.240262519118621,0.249753919007336,0.456795740034028,2
0.249065536859018,0.241249564016133,0.247766563283804,0.237594057633769,0.14,0.14,9,3,150,0.5,1500.5,4,0.199778038205671,0.202797569887907,0.216699111587014,0.222436366514905,0.424502351133383,1
0.253989039465457,0.252652825338704,0.244002043523469,0.237040436206509,0.18,0.16,9,4,150,0.5,1500.5,4,0.211307424201071,0.216059813326817,0.215322347860183,0.211419386337294,0.364155815662263,1
0.254804033075669,0.253457942016478,0.251628915992859,0.245403449493445,0.15,0.15,7,3,150,0.5,1500.5,4,0.207697396395084,0.213051423483943,0.224389494066023,0.226122801128487,0.375318138304028,1
0.244333816022841,0.248188679314827,0.233704139948072,0.229553763278055,0.13,0.14,8,3,150,0.5,1500.5,4,0.19875361290912,0.198714716023623,0.218504231235026,0.214683510243698,0.371538700522881,2
0.325657309556606,0.310173025525865,0.317725853738284,0.318969737837829,0.18,0.16,9,4,150,0.5,1500.5,2,0.269007036891958,0.27536070863533,0.277797177797983,0.286255537974056,0.433359476503986,1
0.203240397907615,0.204753564864227,0.204143647221416,0.20352209626235,0.12,0.11,11,12,150,0.5,1500.5,1,0.154937157202356,0.163807538319306,0.172251787467552,0.167752820485318,0.359159623500869,1
0.208584100578777,0.207736734810068,0.200180329450838,0.197595435592515,0.15,0.14,12,3,150,0.5,1500.5,4,0.169632411983654,0.173785884394841,0.172402893922283,0.190309743699629,0.368428056376357,1
0.25660127979534,0.251618999345922,0.245575482910541,0.236667028524681,0.13,0.11,6,13,150,0.5,1500.5,4,0.194025797189192,0.205678793720488,0.250553210120634,0.192240728010173,0.375821171173801,4
0.308182493619932,0.300333044555097,0.294609524415289,0.293229176252622,0.19,0.18,9,4,150,0.5,1500.5,4,0.260695511296102,0.262682568249079,0.259440080781058,0.258095180593128,0.424322637659143,4
0.310432128698893,0.308569190451271,0.304286728175198,0.290485313193152,0.19,0.17,8,8,150,0.5,1500.5,4,0.260795246589937,0.268610747070199,0.266529221619818,0.247187540613237,0.480687491613449,4
0.305054775217052,0.307987422263344,0.289027438164371,0.28119815390576,0.18,0.17,8,3,150,0.5,1500.5,4,0.25822267565587,0.262380126056968,0.257039791175339,0.26950033822459,0.476759051566746,3
0.244338833181402,0.244556402350372,0.238713370278059,0.229784387017256,0.14,0.14,18,8,150,0.5,1500.5,4,0.197011771999006,0.199085642552452,0.19228635706713,0.200170221305495,0.436093697842026,3
0.308053320060193,0.28299717583597,0.302802153632383,0.295635364494438,0.18,0.17,9,4,150,0.5,1500.5,2,0.254393486398708,0.25781200333091,0.260660366289228,0.25866894909521,0.427453874942273,1
0.24620770778495,0.244401437948557,0.237961284471419,0.242228576474966,0.14,0.14,11,10,150,0.5,1500.5,3,0.199263456970067,0.202912666256297,0.212439795591244,0.203334523764689,0.400301147191309,1
0.331228755515205,0.32024075113535,0.323843247919184,0.320251313404361,0.09,0.1,7,3,150,0.5,1500.5,2,0.243381470983065,0.233044255989195,0.309751116524498,0.292048166614373,0.454958013753803,2
0.289357433365229,0.289663232858848,0.272573134962398,0.277498487452599,0.19,0.17,8,6,150,0.5,1500.5,3,0.244625165844565,0.250652725699104,0.258311137270364,0.249214353747637,0.44928153715141,1
0.272405630837356,0.268954602873161,0.259241685972076,0.252154432802896,0.18,0.16,10,4,150,0.5,1500.5,4,0.225315066798421,0.231260758562155,0.226529394440791,0.223586817650943,0.373384742302923,4
0.241847030826388,0.232130635453287,0.235787258366177,0.235921564033375,0.15,0.17,14,3,150,0.5,1500.5,2,0.20208757049296,0.197830388332399,0.19438422258553,0.213071407925002,0.401222655428212,3
0.301004660647421,0.301461520398419,0.286550211504058,0.281490911965412,0.18,0.18,8,4,150,0.5,1500.5,4,0.257729941669797,0.257196116156511,0.252845744035242,0.255017230558999,0.43632162222986,3
0.25611876691548,0.253332486244475,0.244766316277784,0.241049512337722,0.16,0.17,10,5,150,0.5,1500.5,4,0.216226455146124,0.217049504648328,0.218171569464124,0.213766019110838,0.428577682411515,4
0.271541163761198,0.270162428550581,0.267985795471719,0.26715192034186,0.15,0.14,16,4,150,0.5,1500.5,4,0.220327736545234,0.225909258005693,0.220317927302965,0.244673770325507,0.445648823941134,3
0.312732793249337,0.312887725839733,0.296360501391073,0.286356882309895,0.19,0.17,8,3,150,0.5,1500.5,4,0.263544416738591,0.268720113556524,0.264146630741793,0.279740610016958,0.498926246876007,1
0.283253444825502,0.279274575271177,0.270665251965642,0.274470211169279,0.1,0.1,22,11,150,0.5,1500.5,3,0.209026645489617,0.212951857932462,0.217912833667359,0.227962467008666,0.495925385936892,1
0.250292832416276,0.252373019774374,0.247699881638563,0.233854384146757,0.15,0.15,11,4,150,0.5,1500.5,4,0.205363698367852,0.209936046288972,0.210903570869671,0.214854066018755,0.401258936207592,1
0.315428126637693,0.315713874330466,0.30563038140235,0.303277435655483,0.17,0.17,12,3,150,0.5,1500.5,4,0.26508442117816,0.26642092919731,0.267233151146249,0.280471212238885,0.425053262149683,1
0.313418913062554,0.312701611134133,0.30569807561225,0.29585262760907,0.16,0.13,13,3,150,0.5,1500.5,4,0.247657170455011,0.268475889862942,0.251594930036634,0.277083461588378,0.42628782293764,1
0.276967424245672,0.274377505911496,0.259589582020196,0.257634246293831,0.15,0.13,9,6,150,0.5,1500.5,4,0.218386055845584,0.230102370393077,0.23932317206975,0.226905920795354,0.406256237464247,1
0.216623071769765,0.218322742604901,0.216625155916368,0.212756270659623,0.12,0.13,20,4,150,0.5,1500.5,4,0.172065394313341,0.173783809561512,0.168701622717366,0.196020612646262,0.338036524750254,3
0.257755057847977,0.2585321365987,0.253499687214132,0.240489212297814,0.15,0.15,11,3,150,0.5,1500.5,4,0.211103255927344,0.216108790273556,0.214680482942137,0.226036575539508,0.439740413843772,1
0.297727519123581,0.296482828472348,0.292728397000415,0.291599265437698,0.13,0.11,15,15,150,0.5,1500.5,4,0.22741508564591,0.240318178561286,0.245994555705521,0.231394288635523,0.4464901250579,1
0.231478223987709,0.232636876298871,0.236307111458818,0.236469437145318,0.11,0.1,22,5,150,0.5,1500.5,1,0.17227971020789,0.179982867135523,0.180867192434597,0.211662851900336,0.37006223648908,1
0.308664041227773,0.29246172290996,0.298875591039738,0.286469997806523,0.18,0.16,9,3,150,0.5,1500.5,4,0.253781728735558,0.259792563325882,0.263496259025067,0.278484859044405,0.45817277778644,1
0.300064743540299,0.300561811807056,0.303006040128247,0.302584786913145,0.09,0.12,8,3,150,0.5,1500.5,1,0.234217492568469,0.217618659045024,0.274752681946002,0.28288506509473,0.477646379262958,2
0.295351193553801,0.296877240995277,0.276195293195727,0.277713431136074,0.16,0.16,9,3,150,0.5,1500.5,3,0.244237188950325,0.247355839955555,0.25315612613757,0.249044652317057,0.412319676354623,1
0.20659523187265,0.206335859393272,0.205244867048718,0.197405621726011,0.12,0.09,15,10,150,0.5,1500.5,4,0.147119307908678,0.165940304206113,0.172568028991474,0.16727336906377,0.319766778634661,1
0.261624215925475,0.253403854041611,0.258708520379583,0.250643574240373,0.14,0.14,12,9,150,0.5,1500.5,4,0.210539429062885,0.214252034851579,0.216995540561533,0.212117227577225,0.390279286837874,1
0.26111656122444,0.259069047077991,0.250456328933136,0.243862827534445,0.16,0.16,14,6,150,0.5,1500.5,4,0.218451507063163,0.22112959869351,0.216889748306299,0.218686542040262,0.417473564646066,3
0.257092335310968,0.257699357384395,0.246076455311235,0.236140326902188,0.17,0.13,9,3,150,0.5,1500.5,4,0.204316527014439,0.218433220006912,0.214907902046155,0.22112724356717,0.435173635737954,1
0.215296543465214,0.216050464752435,0.208247905621575,0.212615748691261,0.15,0.16,8,12,150,0.5,1500.5,3,0.179965599368828,0.178418400339081,0.188811511717567,0.17562355474095,0.389433702372205,4
0.308313338831405,0.3091280346793,0.302820985318565,0.298829351465305,0.18,0.17,14,4,150,0.5,1500.5,4,0.259944506963217,0.261801857041215,0.252168086194416,0.269987159199104,0.408292848529062,3
0.323326643217775,0.326282378066809,0.312292859891704,0.304181807077238,0.16,0.17,7,3,150,0.5,1500.5,4,0.274263970512706,0.275700839018074,0.283025862904353,0.290564210267909,0.515737029917241,1
0.247757033946431,0.251393839485637,0.238726955251773,0.234323898822824,0.13,0.14,10,3,150,0.5,1500.5,4,0.202053577454711,0.201335277479435,0.213035779687146,0.2180185243994,0.36561521075902,2
0.269631218634972,0.27146091268868,0.255284736317489,0.252775459658349,0.13,0.14,8,3,150,0.5,1500.5,4,0.218166774331355,0.217946512226439,0.236224534366273,0.232612324793877,0.394384545430953,2
0.287569777531024,0.289440389981329,0.274815888024301,0.261684088889069,0.16,0.16,8,4,150,0.5,1500.5,4,0.241321524229827,0.243988399442955,0.248965785309372,0.241243233256685,0.384576967952222,4
0.291735808087859,0.291032822635009,0.2782678434769,0.273510067483312,0.19,0.18,8,6,150,0.5,1500.5,4,0.248779740598215,0.25124205174564,0.250101594505228,0.24412272622214,0.416438908010023,4
0.254619629020028,0.256905808413127,0.250448965980446,0.242626346152249,0.14,0.13,14,3,150,0.5,1500.5,4,0.202921728033478,0.211701262051385,0.210228620282436,0.238791632675038,0.391073068439568,1
0.311566160727708,0.314394384249693,0.305493508661099,0.300973849264596,0.12,0.13,13,3,150,0.5,1500.5,4,0.247094450027773,0.251164429780056,0.257740401953215,0.279092294149679,0.512183769647888,1
0.246071588258409,0.245120671931036,0.241326370466116,0.232329152850213,0.11,0.11,12,3,150,0.5,1500.5,4,0.185233087725398,0.192148167854515,0.209829040480749,0.211492996778748,0.369470677530937,1
0.271857532297636,0.265786214202782,0.261420636397543,0.249531571380859,0.16,0.17,9,3,150,0.5,1500.5,4,0.228907702142914,0.227792093712702,0.227335451131483,0.24078145387993,0.430886506670711,3
0.362112985500637,0.34881896056772,0.352484011808421,0.330027036930212,0.17,0.17,10,7,150,0.5,1500.5,4,0.30274268408485,0.303729811313944,0.30304688927117,0.288767607606816,0.570585034008034,4
0.207691528722393,0.205017215496534,0.203770531546619,0.200309724811453,0.15,0.14,8,4,150,0.5,1500.5,4,0.166840915838286,0.172930195625936,0.187127288517815,0.17828944113948,0.371456091081446,1
0.252288389133909,0.254899842828661,0.24516436525156,0.237082858577107,0.15,0.13,9,5,150,0.5,1500.5,4,0.201231435870536,0.212236308594625,0.220311420649999,0.215590540712103,0.456092737066541,1
0.299563400459499,0.300321714694505,0.282813506570443,0.282444251063164,0.15,0.15,7,4,150,0.5,1500.5,4,0.244628887381722,0.249215421596698,0.260596836135615,0.255051001998142,0.420282912601974,1
0.280259962578642,0.281548492776992,0.272411067015504,0.263343614560771,0.17,0.15,12,3,150,0.5,1500.5,4,0.228106077144182,0.236572802923153,0.233422391787707,0.236840284816927,0.401119015419299,1
0.248842104499297,0.233371213224784,0.24553774757129,0.241857768501274,0.11,0.11,8,3,150,0.5,1500.5,2,0.182374829544163,0.187700131894701,0.21657422294896,0.21805583828306,0.433765047486063,1
0.278656087522441,0.280227006818988,0.267747486694459,0.262800639657856,0.16,0.16,6,3,150,0.5,1500.5,4,0.231862092801165,0.234862391925328,0.256436826161993,0.240977986059462,0.402501914450797,1
0.2353891632119,0.23825421677434,0.229901257448629,0.223787924005539,0.13,0.14,12,4,150,0.5,1500.5,4,0.190076770387526,0.190172835381852,0.198885249317146,0.200992605765163,0.376900006067853,1
0.182218003974116,0.183087754802958,0.175941936988631,0.172884786205861,0.11,0.14,11,6,150,0.5,1500.5,4,0.147908563291898,0.144364739995898,0.153906986693813,0.152552310985067,0.349439831935973,2
0.221401035062584,0.222889142895892,0.212069036530115,0.209804665670801,0.05,0.05,9,3,150,0.5,1500.5,4,0.108407750521924,0.106773600327999,0.20455422677533,0.212632739057967,0.396722221313705,2
0.298892175567046,0.301567909631056,0.288089766144109,0.287105883519987,0.14,0.14,11,4,150,0.5,1500.5,4,0.241425635905802,0.246608295271457,0.254736164712834,0.25669989167851,0.479001738114961,1
0.215224601833284,0.216671911716207,0.208381353836592,0.212299024397626,0.1,0.11,13,13,150,0.5,1500.5,3,0.164630257529112,0.162562076342892,0.18509858601987,0.175507036395092,0.379643849146587,2
0.246138767937638,0.247692357678814,0.244002885453615,0.239954106332965,0.13,0.14,11,4,150,0.5,1500.5,4,0.199280772013134,0.19840001576032,0.206865246003865,0.218694062583744,0.367048836192122,2
0.289074093278136,0.28771883744356,0.278368720100259,0.26854014692427,0.19,0.17,11,3,150,0.5,1500.5,4,0.243431111928913,0.248072088216873,0.237986181238957,0.244189823577409,0.445786802735198,3
0.295769638850699,0.298552808081865,0.281913027672822,0.278687069001891,0.19,0.17,7,3,150,0.5,1500.5,4,0.248953100186723,0.255326845929616,0.258491808357302,0.255820812179409,0.410157608747149,1
0.249619151050822,0.252102503447516,0.246264374941221,0.257434833288409,0.12,0.12,18,18,150,0.5,1500.5,3,0.196283312839546,0.20124966237697,0.2001746845174,0.187732962404311,0.423346147983368,4
0.312097639261287,0.308505980191438,0.300302048877814,0.290344658864336,0.19,0.16,11,3,150,0.5,1500.5,4,0.260035579883986,0.268058063708268,0.26056619674096,0.269021044131014,0.378518127562215,1
0.268225960401914,0.270180413798464,0.265816173249322,0.262045523352817,0.14,0.14,11,4,150,0.5,1500.5,4,0.21882480607493,0.220961376646856,0.23430037173763,0.237089357513067,0.392783133321373,1
0.269431639117657,0.263186554380587,0.263482742967428,0.252079255414699,0.16,0.16,7,3,150,0.5,1500.5,4,0.224084053875253,0.226422230532644,0.233297423664261,0.233832649676067,0.389226214696171,1
0.33448215203407,0.337127631850762,0.322702062562989,0.317566686887471,0.18,0.15,8,3,150,0.5,1500.5,4,0.274628021802858,0.287259547782851,0.297905506906553,0.299457101095545,0.498797289158695,1
0.273172222583699,0.275953890331492,0.266230920865847,0.265579021289561,0.14,0.13,9,9,150,0.5,1500.5,4,0.217512996787302,0.226138245872536,0.250179154721674,0.234680102312367,0.439058767052433,1
0.286824862420115,0.288508967414952,0.275178432934728,0.272205084179652,0.18,0.15,8,4,150,0.5,1500.5,4,0.235613282500358,0.248084037284472,0.261476183263393,0.248365755143136,0.40265905805914,1
0.281442412356296,0.281771741024726,0.272846016535257,0.266683097081728,0.15,0.15,8,3,150,0.5,1500.5,4,0.23028532979198,0.23422340361563,0.248047592862251,0.245691369485389,0.467167586360305,1
