"V1","V2","V3","V4","V5","V6","V7","V8","n","var","Tipo","EQM_MIN"
0.20281912270249,0.204178262261998,0.197533253189076,0.187764638419699,0.15,0.14,11,3,150,0.5,"1500.5",4
0.227886766149472,0.227266452500525,0.224361328694786,0.22681719264833,0.15,0.14,16,13,150,0.5,"1500.5",3
0.260916740602055,0.261592939686804,0.263678647125588,0.258978480370516,0.08,0.08,8,4,150,0.5,"1500.5",4
0.249945795393823,0.250569429168382,0.242877269867244,0.235721063774687,0.15,0.15,11,4,150,0.5,"1500.5",4
0.258840854325137,0.258686314164181,0.244531133054478,0.246860626125623,0.16,0.17,8,3,150,0.5,"1500.5",3
0.295360255004846,0.27809807920633,0.281495218022679,0.281429477944052,0.15,0.16,8,3,150,0.5,"1500.5",2
0.295885942272082,0.290347200324269,0.285379648934213,0.282019494041425,0.18,0.17,9,3,150,0.5,"1500.5",4
0.259075351094035,0.259870550492483,0.257748344892928,0.250036930532654,0.11,0.12,12,7,150,0.5,"1500.5",4
0.264111648949612,0.261598530617089,0.263361092379589,0.257514905851036,0.11,0.09,10,3,150,0.5,"1500.5",4
0.249820148948671,0.251846033120558,0.237868070292011,0.231829120117247,0.18,0.17,9,5,150,0.5,"1500.5",4
0.243575853410413,0.241203166252171,0.229234238915417,0.223911408657379,0.18,0.17,10,3,150,0.5,"1500.5",4
0.260235422416131,0.261505752795614,0.247528696047954,0.246954796111248,0.16,0.17,9,4,150,0.5,"1500.5",4
0.259582301075932,0.259172234621426,0.245140683614438,0.251034472487337,0.16,0.16,8,3,150,0.5,"1500.5",3
0.242254781135496,0.242696711174643,0.224328903364321,0.240038464237342,0.18,0.16,7,6,150,0.5,"1500.5",3
0.247361323655298,0.250822165574555,0.243762344178576,0.239942747915981,0.15,0.14,13,3,150,0.5,"1500.5",4
0.33446438157444,0.321779701153242,0.327976953398281,0.314372141906368,0.17,0.13,9,12,150,0.5,"1500.5",4
0.296852629735437,0.300120569088713,0.29404740893017,0.311729135551872,0.08,0.08,20,3,150,0.5,"1500.5",3
0.197618554756875,0.196104797772338,0.195322370682669,0.192585107087472,0.13,0.14,10,3,150,0.5,"1500.5",4
0.243426701921852,0.237671338201237,0.233467856249392,0.230237655772305,0.15,0.14,17,3,150,0.5,"1500.5",4
0.293742476752957,0.291103576699968,0.28232203539086,0.271034129177199,0.18,0.16,9,3,150,0.5,"1500.5",4
0.235121924688988,0.226611366865614,0.225223670759135,0.230075044977882,0.16,0.15,11,11,150,0.5,"1500.5",3
0.275467448969964,0.26815482279863,0.268827894688453,0.257978588467627,0.13,0.14,8,3,150,0.5,"1500.5",4
0.249065536859018,0.241249564016133,0.247766563283804,0.237594057633769,0.14,0.14,9,3,150,0.5,"1500.5",4
0.253989039465457,0.252652825338704,0.244002043523469,0.237040436206509,0.18,0.16,9,4,150,0.5,"1500.5",4
0.254804033075669,0.253457942016478,0.251628915992859,0.245403449493445,0.15,0.15,7,3,150,0.5,"1500.5",4
0.244333816022841,0.248188679314827,0.233704139948072,0.229553763278055,0.13,0.14,8,3,150,0.5,"1500.5",4
0.325657309556606,0.310173025525865,0.317725853738284,0.318969737837829,0.18,0.16,9,4,150,0.5,"1500.5",2
0.203240397907615,0.204753564864227,0.204143647221416,0.20352209626235,0.12,0.11,11,12,150,0.5,"1500.5",1
0.208584100578777,0.207736734810068,0.200180329450838,0.197595435592515,0.15,0.14,12,3,150,0.5,"1500.5",4
0.25660127979534,0.251618999345922,0.245575482910541,0.236667028524681,0.13,0.11,6,13,150,0.5,"1500.5",4
0.308182493619932,0.300333044555097,0.294609524415289,0.293229176252622,0.19,0.18,9,4,150,0.5,"1500.5",4
0.310432128698893,0.308569190451271,0.304286728175198,0.290485313193152,0.19,0.17,8,8,150,0.5,"1500.5",4
0.305054775217052,0.307987422263344,0.289027438164371,0.28119815390576,0.18,0.17,8,3,150,0.5,"1500.5",4
0.244338833181402,0.244556402350372,0.238713370278059,0.229784387017256,0.14,0.14,18,8,150,0.5,"1500.5",4
0.308053320060193,0.28299717583597,0.302802153632383,0.295635364494438,0.18,0.17,9,4,150,0.5,"1500.5",2
0.24620770778495,0.244401437948557,0.237961284471419,0.242228576474966,0.14,0.14,11,10,150,0.5,"1500.5",3
0.331228755515205,0.32024075113535,0.323843247919184,0.320251313404361,0.09,0.1,7,3,150,0.5,"1500.5",2
0.289357433365229,0.289663232858848,0.272573134962398,0.277498487452599,0.19,0.17,8,6,150,0.5,"1500.5",3
0.272405630837356,0.268954602873161,0.259241685972076,0.252154432802896,0.18,0.16,10,4,150,0.5,"1500.5",4
0.241847030826388,0.232130635453287,0.235787258366177,0.235921564033375,0.15,0.17,14,3,150,0.5,"1500.5",2
0.301004660647421,0.301461520398419,0.286550211504058,0.281490911965412,0.18,0.18,8,4,150,0.5,"1500.5",4
0.25611876691548,0.253332486244475,0.244766316277784,0.241049512337722,0.16,0.17,10,5,150,0.5,"1500.5",4
0.271541163761198,0.270162428550581,0.267985795471719,0.26715192034186,0.15,0.14,16,4,150,0.5,"1500.5",4
0.312732793249337,0.312887725839733,0.296360501391073,0.286356882309895,0.19,0.17,8,3,150,0.5,"1500.5",4
0.283253444825502,0.279274575271177,0.270665251965642,0.274470211169279,0.1,0.1,22,11,150,0.5,"1500.5",3
0.250292832416276,0.252373019774374,0.247699881638563,0.233854384146757,0.15,0.15,11,4,150,0.5,"1500.5",4
0.315428126637693,0.315713874330466,0.30563038140235,0.303277435655483,0.17,0.17,12,3,150,0.5,"1500.5",4
0.313418913062554,0.312701611134133,0.30569807561225,0.29585262760907,0.16,0.13,13,3,150,0.5,"1500.5",4
0.276967424245672,0.274377505911496,0.259589582020196,0.257634246293831,0.15,0.13,9,6,150,0.5,"1500.5",4
0.216623071769765,0.218322742604901,0.216625155916368,0.212756270659623,0.12,0.13,20,4,150,0.5,"1500.5",4
0.257755057847977,0.2585321365987,0.253499687214132,0.240489212297814,0.15,0.15,11,3,150,0.5,"1500.5",4
0.297727519123581,0.296482828472348,0.292728397000415,0.291599265437698,0.13,0.11,15,15,150,0.5,"1500.5",4
0.231478223987709,0.232636876298871,0.236307111458818,0.236469437145318,0.11,0.1,22,5,150,0.5,"1500.5",1
0.308664041227773,0.29246172290996,0.298875591039738,0.286469997806523,0.18,0.16,9,3,150,0.5,"1500.5",4
0.300064743540299,0.300561811807056,0.303006040128247,0.302584786913145,0.09,0.12,8,3,150,0.5,"1500.5",1
0.295351193553801,0.296877240995277,0.276195293195727,0.277713431136074,0.16,0.16,9,3,150,0.5,"1500.5",3
0.20659523187265,0.206335859393272,0.205244867048718,0.197405621726011,0.12,0.09,15,10,150,0.5,"1500.5",4
0.261624215925475,0.253403854041611,0.258708520379583,0.250643574240373,0.14,0.14,12,9,150,0.5,"1500.5",4
0.26111656122444,0.259069047077991,0.250456328933136,0.243862827534445,0.16,0.16,14,6,150,0.5,"1500.5",4
0.257092335310968,0.257699357384395,0.246076455311235,0.236140326902188,0.17,0.13,9,3,150,0.5,"1500.5",4
0.215296543465214,0.216050464752435,0.208247905621575,0.212615748691261,0.15,0.16,8,12,150,0.5,"1500.5",3
0.308313338831405,0.3091280346793,0.302820985318565,0.298829351465305,0.18,0.17,14,4,150,0.5,"1500.5",4
0.323326643217775,0.326282378066809,0.312292859891704,0.304181807077238,0.16,0.17,7,3,150,0.5,"1500.5",4
0.247757033946431,0.251393839485637,0.238726955251773,0.234323898822824,0.13,0.14,10,3,150,0.5,"1500.5",4
0.269631218634972,0.27146091268868,0.255284736317489,0.252775459658349,0.13,0.14,8,3,150,0.5,"1500.5",4
0.287569777531024,0.289440389981329,0.274815888024301,0.261684088889069,0.16,0.16,8,4,150,0.5,"1500.5",4
0.291735808087859,0.291032822635009,0.2782678434769,0.273510067483312,0.19,0.18,8,6,150,0.5,"1500.5",4
0.254619629020028,0.256905808413127,0.250448965980446,0.242626346152249,0.14,0.13,14,3,150,0.5,"1500.5",4
0.311566160727708,0.314394384249693,0.305493508661099,0.300973849264596,0.12,0.13,13,3,150,0.5,"1500.5",4
0.246071588258409,0.245120671931036,0.241326370466116,0.232329152850213,0.11,0.11,12,3,150,0.5,"1500.5",4
0.271857532297636,0.265786214202782,0.261420636397543,0.249531571380859,0.16,0.17,9,3,150,0.5,"1500.5",4
0.362112985500637,0.34881896056772,0.352484011808421,0.330027036930212,0.17,0.17,10,7,150,0.5,"1500.5",4
0.207691528722393,0.205017215496534,0.203770531546619,0.200309724811453,0.15,0.14,8,4,150,0.5,"1500.5",4
0.252288389133909,0.254899842828661,0.24516436525156,0.237082858577107,0.15,0.13,9,5,150,0.5,"1500.5",4
0.299563400459499,0.300321714694505,0.282813506570443,0.282444251063164,0.15,0.15,7,4,150,0.5,"1500.5",4
0.280259962578642,0.281548492776992,0.272411067015504,0.263343614560771,0.17,0.15,12,3,150,0.5,"1500.5",4
0.248842104499297,0.233371213224784,0.24553774757129,0.241857768501274,0.11,0.11,8,3,150,0.5,"1500.5",2
0.278656087522441,0.280227006818988,0.267747486694459,0.262800639657856,0.16,0.16,6,3,150,0.5,"1500.5",4
0.2353891632119,0.23825421677434,0.229901257448629,0.223787924005539,0.13,0.14,12,4,150,0.5,"1500.5",4
0.182218003974116,0.183087754802958,0.175941936988631,0.172884786205861,0.11,0.14,11,6,150,0.5,"1500.5",4
0.221401035062584,0.222889142895892,0.212069036530115,0.209804665670801,0.05,0.05,9,3,150,0.5,"1500.5",4
0.298892175567046,0.301567909631056,0.288089766144109,0.287105883519987,0.14,0.14,11,4,150,0.5,"1500.5",4
0.215224601833284,0.216671911716207,0.208381353836592,0.212299024397626,0.1,0.11,13,13,150,0.5,"1500.5",3
0.246138767937638,0.247692357678814,0.244002885453615,0.239954106332965,0.13,0.14,11,4,150,0.5,"1500.5",4
0.289074093278136,0.28771883744356,0.278368720100259,0.26854014692427,0.19,0.17,11,3,150,0.5,"1500.5",4
0.295769638850699,0.298552808081865,0.281913027672822,0.278687069001891,0.19,0.17,7,3,150,0.5,"1500.5",4
0.249619151050822,0.252102503447516,0.246264374941221,0.257434833288409,0.12,0.12,18,18,150,0.5,"1500.5",3
0.312097639261287,0.308505980191438,0.300302048877814,0.290344658864336,0.19,0.16,11,3,150,0.5,"1500.5",4
0.268225960401914,0.270180413798464,0.265816173249322,0.262045523352817,0.14,0.14,11,4,150,0.5,"1500.5",4
0.269431639117657,0.263186554380587,0.263482742967428,0.252079255414699,0.16,0.16,7,3,150,0.5,"1500.5",4
0.33448215203407,0.337127631850762,0.322702062562989,0.317566686887471,0.18,0.15,8,3,150,0.5,"1500.5",4
0.273172222583699,0.275953890331492,0.266230920865847,0.265579021289561,0.14,0.13,9,9,150,0.5,"1500.5",4
0.286824862420115,0.288508967414952,0.275178432934728,0.272205084179652,0.18,0.15,8,4,150,0.5,"1500.5",4
0.281442412356296,0.281771741024726,0.272846016535257,0.266683097081728,0.15,0.15,8,3,150,0.5,"1500.5",4
0.245094092869161,0.241067918645706,0.242195620996013,0.236254417598868,0.14,0.14,14,6,150,0.5,"1500.5",4
0.229343602382386,0.230446753730786,0.221809124426772,0.221957225292874,0.15,0.15,13,5,150,0.5,"1500.5",3
0.289476510493783,0.290697631183618,0.281385921856524,0.280663189526174,0.11,0.12,17,14,150,0.5,"1500.5",4
0.270767765699922,0.270653055973059,0.259957734813075,0.25090689817767,0.16,0.17,8,4,150,0.5,"1500.5",4
0.338619447296445,0.338140852261977,0.322241063357428,0.318151790434536,0.19,0.15,7,3,150,0.5,"1500.5",4
0.313158020229509,0.313946816216101,0.29616981061313,0.290777976749413,0.17,0.17,8,4,150,0.5,"1500.5",4
0.20628215275433,0.208918182361886,0.203798251882835,0.203744152528984,0.12,0.11,19,3,150,0.5,"1500.5",4
0.26078968619962,0.262496143922444,0.246503907098259,0.248234211959764,0.16,0.16,8,4,150,0.5,"1500.5",3
0.286479068139821,0.284838549286299,0.277237051670883,0.272059397457513,0.1,0.16,7,3,150,0.5,"1500.5",4
0.299199034248312,0.298792514871297,0.293162689273127,0.27950379013688,0.18,0.14,13,3,150,0.5,"1500.5",4
0.335496990314103,0.329746591586828,0.324791442757245,0.3143646979538,0.17,0.17,11,8,150,0.5,"1500.5",4
0.24232710201658,0.244006287702226,0.234149216761216,0.232452201812051,0.13,0.13,9,4,150,0.5,"1500.5",4
0.236955635437544,0.238025257062078,0.234693724915491,0.236558483318485,0.12,0.12,10,6,150,0.5,"1500.5",3
0.237114858944365,0.237389016308471,0.233343160443148,0.225462807534941,0.13,0.13,10,5,150,0.5,"1500.5",4
0.283449557430029,0.283954477216951,0.28420538185577,0.280603699129574,0.11,0.11,18,4,150,0.5,"1500.5",4
0.265472218317616,0.268014370393407,0.251297614021885,0.25390879834818,0.16,0.14,6,3,150,0.5,"1500.5",3
0.286100228435201,0.281375344775914,0.27908014611787,0.270462569672379,0.16,0.16,17,9,150,0.5,"1500.5",4
0.348168214702244,0.346208471322833,0.340782658791453,0.324898266242283,0.19,0.17,9,4,150,0.5,"1500.5",4
0.275282479342424,0.27622083860103,0.262164567442443,0.25361751781721,0.17,0.16,9,4,150,0.5,"1500.5",4
0.32177511203188,0.322860234963094,0.30957611338951,0.293307845840615,0.17,0.17,9,3,150,0.5,"1500.5",4
0.290243769230356,0.283824571631372,0.284297981460923,0.281215874601092,0.18,0.08,19,3,150,0.5,"1500.5",4
0.235087326767961,0.237119679786615,0.232494190945722,0.231644815236402,0.14,0.13,7,4,150,0.5,"1500.5",4
0.227240487728771,0.225743544324353,0.222565162527487,0.225717183279422,0.14,0.11,15,16,150,0.5,"1500.5",3
0.315244790983383,0.31006287400149,0.301617966645433,0.292589006187056,0.16,0.17,7,3,150,0.5,"1500.5",4
0.267321145482653,0.260938198452864,0.25451794157469,0.251060711950226,0.16,0.16,8,7,150,0.5,"1500.5",4
0.20952709808693,0.210156063433558,0.197859261784427,0.197264746172148,0.16,0.15,12,4,150,0.5,"1500.5",4
0.297231290406781,0.294985965102227,0.289305624730955,0.281116020121688,0.15,0.15,9,3,150,0.5,"1500.5",4
0.30149418670265,0.302789646859172,0.290085101432756,0.281178200669558,0.18,0.16,10,3,150,0.5,"1500.5",4
0.286234402672814,0.280814801525712,0.275368865063346,0.267692087817916,0.18,0.14,7,4,150,0.5,"1500.5",4
0.238305106742872,0.241417142357196,0.229076413281624,0.225533049079488,0.13,0.13,7,3,150,0.5,"1500.5",4
0.246768844193529,0.248795835576404,0.242038187095086,0.239663800359095,0.13,0.14,7,4,150,0.5,"1500.5",4
0.283080359424328,0.282141127324009,0.278257286131667,0.270416848110825,0.15,0.14,9,6,150,0.5,"1500.5",4
0.235354718869805,0.235670755925791,0.232012085117142,0.227440236752871,0.13,0.14,14,4,150,0.5,"1500.5",4
0.230004426004341,0.232061346377784,0.225844100728238,0.221158409078666,0.09,0.1,9,3,150,0.5,"1500.5",4
0.256324653341257,0.259943229134166,0.24687136817368,0.242973543665851,0.15,0.14,8,8,150,0.5,"1500.5",4
0.254498324718604,0.236507130242582,0.249874191724402,0.246191826139199,0.09,0.14,11,3,150,0.5,"1500.5",2
0.284241239078022,0.274785802405913,0.268522364072972,0.26805338906016,0.18,0.17,10,3,150,0.5,"1500.5",4
0.278745536095848,0.281458256718741,0.267040368395209,0.264423414950368,0.18,0.16,8,3,150,0.5,"1500.5",4
0.230738176802287,0.229802236102176,0.221697162058811,0.216230575914189,0.16,0.17,8,5,150,0.5,"1500.5",4
0.274793622043276,0.272810431541138,0.262959213508061,0.258629445943361,0.18,0.17,10,5,150,0.5,"1500.5",4
0.295619526948142,0.299166243450837,0.295654583527699,0.288939152440247,0.11,0.1,9,3,150,0.5,"1500.5",4
0.315823316953312,0.317335562082348,0.308643794996552,0.309924045250361,0.15,0.18,11,3,150,0.5,"1500.5",3
0.32637955208265,0.323526914559881,0.314324287892576,0.308130335911026,0.19,0.18,8,5,150,0.5,"1500.5",4
0.279741957645083,0.280286407281404,0.267362752057697,0.261623355700831,0.16,0.16,9,4,150,0.5,"1500.5",4
0.339335378299302,0.333070575551611,0.332300861462868,0.328810352286615,0.14,0.14,10,3,150,0.5,"1500.5",4
0.261163703837744,0.2511722939839,0.25515221581852,0.239852507272089,0.16,0.15,10,3,150,0.5,"1500.5",4
0.292807752517177,0.291594839567228,0.285973436037916,0.284487719575636,0.18,0.17,12,5,150,0.5,"1500.5",4
0.270616903096178,0.27517794153608,0.262106655918878,0.266509616598295,0.07,0.06,8,4,150,0.5,"1500.5",3
0.212979413809885,0.209509938065173,0.203710715712652,0.203089894259745,0.15,0.14,10,4,150,0.5,"1500.5",4
0.235924939426044,0.237150996540849,0.234739562387643,0.231199775043806,0.12,0.12,19,10,150,0.5,"1500.5",4
0.273916456563272,0.275231671004865,0.260634659388013,0.252469459282334,0.13,0.16,9,3,150,0.5,"1500.5",4
0.269329735844522,0.264034423011788,0.266128478889071,0.262884436147247,0.15,0.13,12,4,150,0.5,"1500.5",4
0.222168013720164,0.223135917033601,0.219953189887797,0.219116860874295,0.14,0.12,12,12,150,0.5,"1500.5",4
0.318836992058305,0.311436531645031,0.307096447085339,0.304778459916246,0.16,0.18,10,13,150,0.5,"1500.5",4
0.236784102975727,0.239954803536442,0.227715655574954,0.237291915204457,0.12,0.12,10,5,150,0.5,"1500.5",3
0.273127849350392,0.271372108113362,0.264546930711032,0.262711755941372,0.16,0.16,10,10,150,0.5,"1500.5",4
0.25671586689892,0.251018983326623,0.256919692827597,0.249764706047568,0.09,0.09,22,14,150,0.5,"1500.5",4
0.30359691641083,0.304772444938929,0.296880862965518,0.280429810019368,0.13,0.16,12,3,150,0.5,"1500.5",4
0.274176044430983,0.277316227681956,0.269037008887255,0.263841833729171,0.13,0.13,16,6,150,0.5,"1500.5",4
0.296854300351945,0.286879380468212,0.282825273389147,0.278769139525161,0.18,0.17,7,3,150,0.5,"1500.5",4
0.276081551246796,0.276776865504889,0.279127081093969,0.278606100649111,0.1,0.1,8,4,150,0.5,"1500.5",1
0.245626086494178,0.248006639703975,0.239356358543674,0.236483319178849,0.13,0.14,11,5,150,0.5,"1500.5",4
0.231553098452953,0.227121437717328,0.224920213457678,0.216835734132023,0.15,0.14,9,3,150,0.5,"1500.5",4
0.337854186958405,0.335716848379373,0.337491475475463,0.320970519665014,0.12,0.13,10,3,150,0.5,"1500.5",4
0.336896845392623,0.336943484742414,0.325822611694936,0.321097750302751,0.18,0.18,10,4,150,0.5,"1500.5",4
0.289675891118764,0.291116082527099,0.280121399091548,0.274466475742009,0.16,0.15,11,5,150,0.5,"1500.5",4
0.304115954757984,0.306925383349397,0.293349462618134,0.292260836491006,0.18,0.16,12,6,150,0.5,"1500.5",4
0.333406166679734,0.32537596724715,0.324426037462686,0.320709893142198,0.16,0.15,7,3,150,0.5,"1500.5",4
0.245952129525366,0.243312352825834,0.237334311087301,0.23906795172246,0.16,0.14,14,5,150,0.5,"1500.5",3
0.308907303763385,0.308489302055301,0.303341248249574,0.298459638477874,0.15,0.15,8,8,150,0.5,"1500.5",4
0.285700032408909,0.286040929409656,0.278956038830209,0.265069321319923,0.12,0.14,11,3,150,0.5,"1500.5",4
0.236562574098398,0.234939089368424,0.228373373290711,0.225293253461548,0.16,0.16,10,3,150,0.5,"1500.5",4
0.241414157886034,0.241180747030203,0.233051807047119,0.234567041724598,0.15,0.13,14,14,150,0.5,"1500.5",3
0.20021558764195,0.200633752545145,0.202820489603607,0.196861472537701,0.11,0.11,15,3,150,0.5,"1500.5",4
0.286754571675565,0.285552023612019,0.279734291529571,0.271381243030878,0.17,0.17,12,5,150,0.5,"1500.5",4
0.266654066135862,0.263689975174419,0.258968659900849,0.253680367298055,0.16,0.17,7,4,150,0.5,"1500.5",4
0.217330320056587,0.216805913685669,0.207604773606371,0.22091084496834,0.11,0.09,22,22,150,0.5,"1500.5",3
0.334283225796715,0.336536959925475,0.321124995463012,0.314914605751168,0.19,0.18,11,5,150,0.5,"1500.5",4
0.223027573412006,0.221967533826592,0.213087734537895,0.212141148214285,0.16,0.17,6,6,150,0.5,"1500.5",4
0.246434524670868,0.246840020067667,0.235616842433601,0.240892470440157,0.15,0.16,10,4,150,0.5,"1500.5",3
0.318349337854785,0.319465829343924,0.304278875080312,0.298590181928973,0.18,0.17,9,3,150,0.5,"1500.5",4
0.240729161290326,0.242535958403832,0.231708866738711,0.226585559049704,0.15,0.16,10,3,150,0.5,"1500.5",4
0.254282930089794,0.256404766926113,0.238930338872408,0.242996730143853,0.14,0.13,14,14,150,0.5,"1500.5",3
0.297156688882265,0.289478413395899,0.292441833959426,0.28925185006537,0.13,0.13,13,5,150,0.5,"1500.5",4
0.271259550650039,0.275561747969239,0.26668741835754,0.256303789347324,0.13,0.13,9,4,150,0.5,"1500.5",4
0.269772906269365,0.266487056483642,0.261411322933997,0.254829491645684,0.16,0.15,8,8,150,0.5,"1500.5",4
0.2754345042231,0.276018909190936,0.262920664598129,0.258117832016473,0.18,0.17,8,4,150,0.5,"1500.5",4
0.187387659260314,0.182278285851676,0.183969183887354,0.18306085815152,0.13,0.14,17,3,150,0.5,"1500.5",2
0.247431838838195,0.245038094555238,0.23586819555299,0.238974320671104,0.13,0.14,11,3,150,0.5,"1500.5",3
0.300945403906353,0.307092315331331,0.283897788266766,0.286479636901338,0.16,0.17,8,5,150,0.5,"1500.5",3
0.289009491691955,0.294124730901583,0.28003743983567,0.273961773512791,0.12,0.13,13,3,150,0.5,"1500.5",4
0.249009169082551,0.251327866260968,0.245092668242734,0.232013406029523,0.12,0.11,9,3,150,0.5,"1500.5",4
0.269926877241691,0.268033179713618,0.260918846100019,0.247435426310593,0.18,0.16,9,3,150,0.5,"1500.5",4
0.345969680861041,0.341888487322293,0.326504972069383,0.323073598327745,0.16,0.17,8,3,150,0.5,"1500.5",4
0.291938423928002,0.29161130014054,0.283726649053059,0.277057960060815,0.12,0.13,13,5,150,0.5,"1500.5",4
0.293664792253412,0.292094720575113,0.287895217309283,0.280806360842369,0.16,0.17,13,6,150,0.5,"1500.5",4
0.267116889809848,0.268472579849987,0.257219411937206,0.249404930639295,0.15,0.15,7,5,150,0.5,"1500.5",4
0.256215830939508,0.254071769929755,0.237348988969779,0.244572086737536,0.18,0.13,7,3,150,0.5,"1500.5",3
0.28462148305367,0.271696155348954,0.276262388856,0.27408013983572,0.13,0.13,9,4,150,0.5,"1500.5",2
